id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx
56024,img/56024.png,0,and for my next trick i'll make democrats defend rats,train,323,5025,4865
53941,img/53941.png,1,"i didn't hear the question ... ...but the answer is, white people are racist",train,324,4054,54
49270,img/49270.png,0,rosie o 'donnell had to be removed from her home today to make good on her threat to leave the us if donald trump became president,train,325,5034,4877
67485,img/67485.png,0,i'm going to prison aren't i ?,train,326,7327,7181
92417,img/92417.png,0,hoes be like why can't i find a good man,train,327,7157,7025
26305,img/26305.png,0,when you take this girl on a date and she won't stop talking.,train,328,2848,119
61234,img/61234.png,0,i could have annihilated all of them but i left some of them alive so you will know why i was killing them,train,329,110,6413
59064,img/59064.png,0,keep it up and you'll get some regime change,train,330,6566,6396
17634,img/17634.png,0,when she's mad at you but you want her attention,train,331,2416,2289
03246,img/03246.png,0,mobile nun,train,332,5665,120
97635,img/97635.png,1,didnt stand during the national anthem... no one said a word... # whiteprivilege,train,333,6130,5964
09634,img/09634.png,1,come on our shame tour! we will show you how to murder babies and harass the elderly,train,334,4325,4194
49630,img/49630.png,0,if they aren't meant to cook why do they have eggs and milk inside them,train,335,111,5892
60173,img/60173.png,1,"white people dont shoot eachother in the streets like black people do we do it in schools, because we have class",train,336,112,5312
38490,img/38490.png,0,"""people are tired of the same, old ideas"" says the 74 year old socialist",train,337,2287,2159
68423,img/68423.png,0,don't get me started about your tranny problems,train,338,113,7065
76258,img/76258.png,0,when you advocate for killing babies after their birth and then you have ash on your forhead for ash wednesday unbelievable smh,train,339,7336,7193
39652,img/39652.png,0,donald trump proving you don't have to be poor to be trailer trash,train,340,114,121
70435,img/70435.png,1,this one time at camp we got so baked,train,341,115,77
08654,img/08654.png,1,never had one before . what? a room to yourself? a white bitch,train,342,116,122
37402,img/37402.png,0,when your stoner friend looks in your fridge,train,343,7441,123
26795,img/26795.png,0,i put brake fluid in my meth... now i can stop whenever i want,train,344,4625,124
60317,img/60317.png,0,when your goat hits your g-spot,train,345,5903,125
34805,img/34805.png,0,when you're trying to be a good student and just learn magic but three kids in class keep getting in trouble all the time,train,346,6498,126
01389,img/01389.png,0,confession-every sunday around brunch time i take my cat to the mall and make people take pictures of us,train,347,5469,5323
80361,img/80361.png,1,thanks trump for my new job making america white again,train,348,117,5829
74536,img/74536.png,1,for guys that like it nice and slow gimme a call,train,349,6159,127
15283,img/15283.png,0,march 8th international women's day,train,350,118,5007
75340,img/75340.png,1,"forgive me allah.. i just can't understand why i am allowed to behead my enemies and marry little girls, but i can't eat a fucking ham sandwich",train,351,3265,3131
96153,img/96153.png,0,jokes don't kill people they kill people,train,352,119,4014
63917,img/63917.png,0,if he's marrying me then why's he fucking a goat,train,353,120,2907
38529,img/38529.png,0,"fuck you, asshole how's that for customer service?",train,354,4499,4356
92016,img/92016.png,1,get ready for your future white folks.. nuclear fire & eternal slavery!,train,355,3050,128
79054,img/79054.png,0,that face you make when you get asked a question and have to think on it for a while,train,356,2794,129
06471,img/06471.png,1,"colin kaepernick and his evil white oppressors oh wait, those are his parents!",train,357,4300,4171
07698,img/07698.png,0,"go ahead, call the cops see who cums first",train,358,4714,4566
01896,img/01896.png,0,terrorism is just part and parcel of living in a big city. sadiq khan london mayor tokyo: over 13 million people no islamic terrorism,train,359,6796,6633
76354,img/76354.png,0,animals enjoy motorcycle rides too,train,360,7006,130
80237,img/80237.png,0,when nobody knew who you were until you got on your knees,train,361,121,3456
71045,img/71045.png,0,cutest little beagle in the whole wide world,train,362,7497,131
67084,img/67084.png,0,creeps into your childs room empties his sack,train,363,122,6404
68507,img/68507.png,1,black chicks even the white ones are ugly,train,364,7484,7337
58096,img/58096.png,0,grandma is not getting run over by a reindeer this year!!,train,365,4414,4276
04263,img/04263.png,1,holocaust jokes are offensive ann frankly aren't funny,train,366,4060,132
26043,img/26043.png,0,love is love is love is love,train,367,123,133
26031,img/26031.png,0,muslims in a predominantly christian nation christians in a predominantly muslim nation,train,368,124,6686
64701,img/64701.png,0,"well judge, made me do it all remember it was me who first said was kenyan",train,369,125,134
26495,img/26495.png,1,when your goat tells you she ain't on the pil,train,370,126,135
81963,img/81963.png,0,the old lady treats arthur to some delicious cookies she's baked,train,371,2134,136
56972,img/56972.png,0,so i prayed over him like this and i made sure he felt the lord inside him,train,372,127,137
83127,img/83127.png,0,been dropping blessings all year like,train,373,4608,138
10827,img/10827.png,0,watch out i'll put a bomb in your car,train,374,128,5998
56378,img/56378.png,1,i'm not racist. racism is a crime and crime is only for blacks,train,375,2227,2100
50273,img/50273.png,0,"""where did you learn to make kool-aid like that britney?""",train,376,129,4521
25397,img/25397.png,0,what do you call a black guy in a tree with a briefcase.. a branch manager,train,377,130,139
46058,img/46058.png,1,when you beat up a black kid and get arrested for propriety damage,train,378,131,2111
06218,img/06218.png,0,thats a little savage,train,379,132,2867
02849,img/02849.png,1,abba ree i can fryyy,train,380,2103,1981
69042,img/69042.png,0,"did i just hear grandma tell me ""no""",train,381,4158,4035
41853,img/41853.png,0,shes got them summer teeth summer here summer missing,train,382,6567,6399
70652,img/70652.png,0,when you her ass and then she say that she don't suck dick.. wayment,train,383,96,2327
27943,img/27943.png,0,batman! thank god you've arrived!,train,384,5677,5528
68159,img/68159.png,0,learning to ride a bike,train,385,6323,6155
91704,img/91704.png,1,when you finger a girl from auschwitz,train,386,6888,6733
94823,img/94823.png,0,obama voters,train,260,90,140
63285,img/63285.png,0,"he's like 20 and still plays video games bitch please, yall 15 and pregnant",train,387,7494,7347
42693,img/42693.png,1,cooking teacher: 'today we'll learn how to use the ovens' the german kid:,train,388,2282,2155
64027,img/64027.png,1,"""islam is love!"" - ariana grande yeah, if you're a goat",train,389,133,141
20751,img/20751.png,1,"""islam is love!"" ariana grande august 2017 hillary clinton rally yeah, if you're a goat ***",train,390,134,141
94351,img/94351.png,1,hmmm minyoda i am beat women i must,train,391,5577,5422
27489,img/27489.png,1,how do we destroy the patriarchy? it's simple. we eat it,train,392,135,142
81394,img/81394.png,0,"""i went to walmart and picked up a new sandwich maker.""",train,393,136,2225
59467,img/59467.png,1,"new for 2015 peel and stick eye-slit stickers to make your garbage & trash sharia compliant in compliance with sharia law, you can now turn all your garbage into muslim trash!",train,394,4376,4235
71906,img/71906.png,0,when you feel beautiful no matter what the haters say,train,395,3562,143
81265,img/81265.png,0,you'd be angry too if you found out they cancelled your favorite show,train,396,6708,144
67384,img/67384.png,1,what's hillary's favorite pizza? little seizures,train,397,4007,3893
21086,img/21086.png,1,when the muslim kid you bullied starts counting backwards,train,398,4379,4237
40153,img/40153.png,1,"""okay class bring out your calculators"" mohammed:",train,399,3315,145
31025,img/31025.png,0,i refuse to debate gun control with folks who eat soap and are confused on which pisser to use,train,400,3085,2947
68042,img/68042.png,0,i think i almost got my dishwasher working,train,401,137,2235
70549,img/70549.png,0,the old lady shows arthur what she used to do during the war,train,402,138,3461
48612,img/48612.png,0,that's where the new skyscraper is going to come up,train,403,2098,146
05183,img/05183.png,0,when you run out of bras and have to hold the girls up on your own,train,404,1881,1778
27430,img/27430.png,0,both men and women sacrificed in different ways but it was all to protect their comfortable home,train,405,4722,147
13859,img/13859.png,0,the fuck did you just say?,train,406,6798,148
68379,img/68379.png,1,i can put up with muslims killing canadians but i absolutely will not tolerate canadians criticizing muslims,train,407,139,2201
25037,img/25037.png,0,"i am 73 years old. who's going to ask how i do it??,,,",train,408,4956,4793
16380,img/16380.png,0,felling cute might fuck a goat later. idk,train,409,1992,149
25861,img/25861.png,0,how to get out of a gym contract,train,410,5885,5709
59478,img/59478.png,1,his grandparents died in the holocaust so we gonna put an oven in the trunk,train,411,5107,4954
71249,img/71249.png,0,islamic warrior's funeral in palestine,train,412,7335,150
12673,img/12673.png,0,how it feels being a military spouse over 30,train,413,3070,2933
74235,img/74235.png,0,chloroform puts the sensual back into non-consensual,train,414,140,4855
63275,img/63275.png,0,what do you mean happy columbus day?,train,415,141,6405
17830,img/17830.png,0,exfoliating with the tears of my haters,train,416,3817,3704
48625,img/48625.png,0,reaction to a home invasion non gun owner: we're gunna die!!! gun owner: i'm your huckleberry,train,417,6151,5982
93216,img/93216.png,0,when you have flashbacks from wwii,train,418,6182,151
19256,img/19256.png,1,"as muslims, our quran orders us to immigrate to other countries, replace their governments with sharia law, orders the murder of christians, jews and all gay people, while embracing slavery and pedophilia. thanks democrats for making it so easy for us!",train,419,6288,6118
43201,img/43201.png,1,i didn't choose the tranny life the tranny life choose me,train,420,142,4337
38127,img/38127.png,0,how the co looks when he tells the crew were not getting mail on the next ras,train,421,3355,3233
53962,img/53962.png,0,i support americans even though some of them are really hating on me right now,train,422,6378,152
76213,img/76213.png,0,dark humor is like him '' it never gets old,train,423,143,3535
28317,img/28317.png,0,tries to send killers to kill dante in dantes inferno,train,424,6164,5995
03251,img/03251.png,0,it is disgusting to laugh at gender dysphoria,train,425,144,153
09132,img/09132.png,0,based in america,train,426,3848,154
54973,img/54973.png,0,this is what vitiligo looks like,train,427,4152,155
04651,img/04651.png,0,what every muslim looks like to me,train,428,145,2823
